Player_ID,Player_Name,Age,Nationality,Position,Current_Club,League,Appearances,Goals,Market_Value_Million_EUR,Transfer_Fee_Million_EUR,Shots_Per_Game,Dribbles_Per_Game,Key_Passes_Per_Game,Tackles_Per_Game,Interceptions_Per_Game,Clearances_Per_Game,Pass_Accuracy_Percentage,Saves_Per_Game,Clean_Sheets,Save_Percentage,Contract_Start,Contract_End,Height_cm,Weight_kg,Preferred_Foot
35105,Vanessa Lane,27,Italy,FW,Inter Milan,Ligue 1,15,10,117.3,3.2,4.9,3.2,2.7,0.7,0.2,0.7,79.9,0,3.1,2.7,2005-12-25,2010-11-21,181,75,Left
38361,John Hutchinson,34,,MF,Barcelona,Bundesliga,46,10,79,143.6,1,1.2,1.9,1.9,2.3,1.3,84.4,0.1,5.6,1.8,2016-12-28,2017-07-15,186,71,Left
73464,Jacob Cooper,17,Belgium,DF,Bayern Munich,,8,,6.5,,0.1,1,,4.4,4.3,,85.8,0,12,5.4,2014-12-20,2016-05-26,186,93,Right
46241,Linda Hernandez,35,Belgium,MF,Manchester United,,45,16,76,75.5,,2.2,3,,1.7,2.1,88.3,0.2,5.7,3.7,2009-04-01,2013-05-12,169,73,Left
87278,Mary Jackson,27,Italy,FW,PSG,La Liga,7,1,9.5,135.4,,3.4,1.7,0.7,0.4,0.4,82.4,0,0,2.3,2009-02-27,2012-04-22,176,95,Right
78765,Paula Gutierrez,24,France,GK,Chelsea,Ligue 1,,,54.9,140.7,0,0.2,0.3,0.1,0.1,0.5,65.3,2.8,14.4,74.7,2007-09-24,2009-06-09,200,92,Both
88222,Nicole Thompson,27,France,DF,Real Madrid,La Liga,46,29,97.5,142.1,0.9,0.8,0.9,4.2,3.8,3.2,,,9.6,2.7,2012-06-16,2017-10-05,182,82,Right
47093,Norma Tucker,21,Netherlands,GK,PSG,Ligue 1,28,23,,34.7,0.1,0.3,0,0.1,0,1.8,64.5,3.7,14.5,70.2,2006-11-25,2010-11-21,190,61,
23176,Rachel Hudson,25,Netherlands,DF,,Ligue 1,,20,21,,0.6,1.1,0.5,2.8,3.7,4.9,81.6,0.1,12.2,4.4,2014-09-11,2017-07-23,178,80,Right
35443,,22,France,FW,Manchester United,Bundesliga,5,19,63.2,131.4,3.1,2.5,1.3,1,0.6,,84.9,,2.8,0.6,2015-08-12,2018-04-06,188,61,Right
48829,Justin Thomas,30,Belgium,FW,Inter Milan,Serie A,21,,48,81.8,2.6,3.5,1.5,1.1,0.4,0.8,73.5,0,0.6,1.9,2015-01-02,2016-01-07,181,86,Right
39816,,20,France,FW,,Serie A,9,17,51.1,115.5,3.3,,2.8,,0.4,1,82,0.1,3.4,2.6,2012-04-08,2013-02-27,192,68,Left
57301,John Lewis,22,Netherlands,GK,,Ligue 1,21,2,,87.1,0,0.2,0,0.2,0.1,,71.6,4.9,16.9,89.5,2010-04-26,2012-08-03,195,60,Right
33519,Austin Jackson,24,Belgium,GK,Bayern Munich,Bundesliga,22,4,67.8,0.3,0.2,0.3,0.3,0,0.1,1.8,75.3,3.8,9.3,77.4,2005-08-03,2007-09-12,189,70,Right
49618,Jose Soto,24,Belgium,,Barcelona,Premier League,43,7,110,51.6,3.8,2.9,2.5,0.8,0.3,0.4,78.3,0.1,1.9,0.1,2007-08-20,2008-09-07,186,62,
11854,Ruth Hensley,,France,DF,Real Madrid,La Liga,40,10,21.5,58.2,0.3,1.1,0.5,2.8,4.5,4.1,87.9,0.1,4.5,0.2,2011-05-28,2014-08-09,183,82,Right
26591,Allen Bishop,25,Spain,DF,Arsenal,Serie A,26,0,88.3,123.4,0.8,0.9,0.9,4,2.8,4.4,,0.2,11.3,5.8,2013-02-02,2014-04-12,169,85,Both
45954,Kendra Valdez,26,England,FW,PSG,Serie A,47,18,73,47.8,4.6,2.4,1.8,0.7,0.1,1,76,0,1.6,0,2013-09-22,2015-09-23,175,63,Left
15965,Christopher Davidson,26,Brazil,MF,Manchester United,Premier League,26,10,37.2,57.1,1.8,1.5,2.5,2.3,2.1,1.9,91.6,0.1,5,0.7,2010-06-26,2012-06-08,189,77,Both
17146,Craig Hall,36,Italy,GK,Liverpool,,10,10,61.9,,,0.3,0.1,0.2,0,1,69,4.5,13.5,,2010-03-18,2013-11-06,193,65,Left
82529,James Tucker,33,Italy,FW,Manchester United,Bundesliga,21,19,79.8,126,4,,2.4,1.1,0.3,0.3,70.9,0.1,1.7,1.5,2018-05-15,2021-06-17,179,94,Right
48290,Richard Curtis,25,Italy,MF,Chelsea,Premier League,15,7,71.8,95.6,1.6,1.1,2.6,2.7,1.3,,87.7,0.1,0.2,2.7,2010-01-04,2012-08-28,182,81,Right
26551,,21,Brazil,FW,Liverpool,Bundesliga,41,4,49.1,38.5,3.6,2.7,1.6,0.6,0.9,0.8,71.6,0,4.6,0.7,2010-02-07,2013-03-14,192,74,Left
93606,Mr. Justin Fuller,24,Germany,DF,Arsenal,Ligue 1,35,19,82.8,131.3,0.4,1.3,0.6,3,2.3,6.9,80.2,0.1,11.5,,2015-05-07,2018-03-09,175,81,Right
74340,Sabrina Mitchell,19,Argentina,MF,Bayern Munich,La Liga,22,16,108.1,75.7,1.8,2.3,3.5,2.1,1.8,2.7,88.9,0,2.8,4.7,2013-07-28,2016-02-26,171,71,Right
23446,Brian Webb,21,Germany,DF,Chelsea,Premier League,43,28,91.9,122.7,0.4,1.3,,3.4,4.3,6.2,78.5,0,,1.7,2013-10-05,2016-10-22,182,77,Right
11607,Kyle Nunez,,Belgium,GK,Inter Milan,Ligue 1,22,29,48.2,94.7,0.2,0.1,0.1,,0,1.4,78.4,5.5,7.6,76.8,2017-12-20,2020-10-22,199,94,Both
85243,Taylor Smith,31,Belgium,GK,Juventus,Serie A,2,9,99.8,,0,0.2,0.1,0.2,,0.7,65.9,4.7,15.7,87.3,2011-12-02,2014-10-15,191,89,
47268,Jose Russell II,33,France,MF,Manchester United,La Liga,,7,20.7,,1.5,2.2,2.1,2.3,1.1,2.2,89.1,,0.7,2.6,2010-01-04,2013-11-23,192,83,Right
71524,Amber Wiggins,,Argentina,GK,Juventus,Bundesliga,,9,95.5,1.9,0,0,0.2,0.1,0,,66.5,4.9,16.5,84.1,2009-01-18,2011-02-12,188,89,Right
72746,,22,Belgium,DF,Manchester United,Ligue 1,43,14,7,6,0.4,0.8,0.5,2.8,2.4,5.1,77.2,0.2,4.7,3.3,2006-06-25,2010-11-18,180,73,Right
67733,Robert Gonzalez,31,,FW,Manchester United,Premier League,10,29,84.2,97.3,3.8,2.3,2.7,0.3,0.1,0.4,75.2,0.1,5,2.7,2016-06-26,2018-08-25,185,65,
54657,Kelly Hayes,35,Argentina,FW,Liverpool,Premier League,17,26,83.4,33.8,4.3,3.1,,0.5,0.4,1.2,80.5,0.1,2.1,1.4,2017-08-18,2018-09-01,169,62,Right
34164,Laura Lang,18,Brazil,GK,Inter Milan,Serie A,2,2,4.4,39.3,0.1,0.3,0.1,0.3,0,1.4,77.7,5,15.4,76,2011-12-01,2014-06-04,200,75,Right
16734,Dawn Schroeder,,England,DF,Liverpool,Serie A,14,17,28,122.1,0.3,0.3,0.9,3.8,2.4,4.5,82.4,0.2,8,7,2019-08-11,2022-09-06,180,66,Left
43092,John Kelly,,Belgium,GK,PSG,Serie A,28,1,30.7,148.8,0.1,0.1,0,0,0.1,0.6,72.8,5.5,5.9,,2006-08-22,2011-11-09,193,73,Right
72616,Jake Roth,20,France,DF,Arsenal,Serie A,25,21,41.1,100.3,0.3,1.3,0.5,3.6,2.3,4.1,85.4,0.2,14.3,6.5,2014-10-06,2019-05-14,182,68,Left
24953,Alfred Edwards,23,Portugal,DF,,Ligue 1,28,8,9.3,60.6,0.5,0.7,0.3,3,2.7,4.7,80.3,0.1,12.4,5.9,2014-06-24,2016-06-05,187,74,Left
18564,Sean Maddox,30,Belgium,DF,PSG,Ligue 1,13,8,58.7,46.3,0.8,1,0.3,4.4,2.3,7,82,0.2,,4.2,2015-05-02,2018-08-28,177,80,Right
62521,Scott Allen,34,Argentina,,Juventus,,3,17,84.6,93.3,2.1,3.9,1.1,0.5,0.1,1.2,74.4,0,0.4,0.1,2009-11-23,2011-09-13,170,94,Right
74454,William Ryan,28,,GK,Liverpool,La Liga,12,3,34.8,138.3,0.2,0,0.1,0.2,0.2,1.1,76.2,4.3,12.3,77.3,2012-07-11,2017-10-01,190,61,Right
19710,Hannah Grant,35,,DF,Liverpool,Serie A,19,19,45.6,10.2,1,1.3,0.6,4.8,4,3.7,77.5,0.3,11.1,2.6,2013-12-27,2016-10-19,170,86,Left
85631,Brian Simpson,17,Brazil,GK,Liverpool,Bundesliga,35,27,119.1,64.7,,0,0.2,0.1,0.1,0.5,64.5,3.9,8.5,72.1,2010-01-07,2011-09-12,193,61,Right
92502,Jillian Miller,35,Belgium,FW,Real Madrid,Serie A,7,4,85.3,55.4,4.5,2.9,2.3,1.1,0.9,1.4,83.9,0.1,2.9,0.5,2005-01-14,2006-06-21,181,94,Right
99974,Michael Lopez,22,Belgium,DF,Inter Milan,Serie A,1,27,46.6,80.7,0.2,1.4,0.9,4.8,2.4,,80.7,0.2,7.8,7.9,2017-03-08,2022-05-11,175,77,Right
17026,Brenda Duran,18,Portugal,MF,,Premier League,29,2,106.4,,1.4,1.5,2.7,,2.1,1,85.5,0.1,4.1,1.9,2020-07-05,2022-09-23,190,73,Right
29887,Caroline Richard,34,Portugal,DF,Inter Milan,Bundesliga,23,19,10.9,95.2,0.3,0.4,0.9,2.6,2.3,5.3,81.1,0.1,12.3,4.3,2017-08-14,2018-07-12,171,79,Right
29555,Aaron Burnett,32,Argentina,FW,Manchester United,Bundesliga,8,18,17.4,122.9,4.6,1.6,3,0.6,0.3,1.1,75,0,0.6,2,2015-12-06,2018-05-10,187,77,
83772,Stephanie Mitchell,22,Germany,GK,,Bundesliga,28,7,0.7,,0.1,0,0.2,0.2,0.2,0.9,79.8,5.1,15.2,78.9,2012-07-18,2015-08-07,198,69,Left
49824,Victoria Grant,30,Italy,GK,Manchester United,Ligue 1,19,17,118.9,108.5,0,0.2,0.5,0.1,0.1,1.4,69.9,2.6,14.3,82.3,2008-07-18,2011-03-18,197,84,
21164,,19,Argentina,,PSG,Serie A,44,20,45.4,47.7,2.9,2.3,2,0.8,0.2,0.4,83.8,0.1,4.9,3,2018-01-16,2019-06-25,178,61,
42530,Mr. Andrew Myers DDS,28,Germany,DF,Chelsea,,13,,101.1,50.7,0.3,1.4,0.5,4.5,2.3,6.4,79.4,0.3,12.5,3.1,2017-02-09,2018-02-15,178,84,Right
25525,Timothy Meyer,32,Brazil,DF,Real Madrid,La Liga,15,12,79.9,118.2,0.2,1,0.8,4.3,3.1,5,84.4,0.1,4.8,8.5,2010-06-15,2011-12-24,169,92,Left
83147,Misty West,23,Brazil,GK,PSG,,,20,50.4,65.3,0.2,0.2,0.1,0.1,0,1.5,69.9,3.7,11.6,86.1,2012-05-16,2015-11-15,201,95,Right
64548,Jaime Barr,34,Netherlands,DF,Liverpool,Premier League,40,20,3.6,49.8,1,0.9,1,3.6,3.6,3.1,,0.2,,9.1,2006-01-08,2011-05-21,184,90,Left
89471,Thomas Munoz,34,Spain,FW,,Bundesliga,46,0,12.9,87.5,3,2.4,1.8,0.6,0.2,0.3,81.1,0.1,4.8,1.3,2005-09-05,2009-05-27,176,73,Right
88135,Lisa Ryan,18,France,FW,Juventus,La Liga,1,19,56.8,39.5,4.2,2.6,1.8,0.3,0.2,1,79.9,0,2.5,1.4,2016-12-10,2021-07-04,169,60,Right
91057,,23,France,FW,Inter Milan,La Liga,27,13,20.1,48.7,4,2.2,2.8,0.6,,0.2,77.1,0,0.6,,2010-08-26,2013-06-18,191,75,Right
39581,Justin Davis,19,Portugal,GK,Real Madrid,La Liga,48,,108,15.5,0.2,0.2,0.2,0.1,0.1,0.7,64.3,5.1,18.7,87.5,2006-03-28,2007-06-28,202,62,Right
78494,Dr. Dustin Berger,24,,GK,Chelsea,Ligue 1,24,25,62,83.8,0.1,0,0.3,0.2,0.2,1.7,76.8,3.3,7.7,,2017-08-19,2019-11-23,196,94,Right
59856,Amanda Bailey,32,Netherlands,DF,Bayern Munich,Serie A,,0,20.1,121.5,0.4,1.4,0.9,4.7,3.6,5.9,86.4,0.1,7.6,7.2,2020-08-17,2024-03-22,171,65,Right
69049,Annette Miller,27,Netherlands,GK,Inter Milan,Ligue 1,46,20,,24.2,,0.1,0.3,,0.2,1.7,71.1,4.2,19.9,77.5,2018-08-08,2023-10-23,195,84,Left
68028,Noah Perkins,32,France,FW,Juventus,La Liga,40,5,32.9,,4.5,3.9,1.4,0.7,0.9,0.9,74.7,0,,1.2,2008-09-17,2013-09-14,176,72,Right
48974,Beth Hall,27,,GK,Barcelona,Premier League,45,5,114.3,124.7,0,,0.1,0.2,0,,65.2,5.3,,70.7,2013-04-16,2014-02-14,197,93,Right
87139,Wendy Gordon,24,Netherlands,MF,Bayern Munich,Serie A,1,,54.4,139,2.1,2.3,1.9,1.9,1.9,1.2,85.5,0.2,8.9,0.2,2015-02-21,2020-11-25,193,67,Right
66207,Jacob Davis,33,Spain,MF,Inter Milan,Serie A,36,,9.8,74.4,1,2,2.7,,1.4,1.8,89.1,0.2,9.6,3.6,2005-04-14,2008-06-28,172,80,Right
50026,Alexander Dean,27,,,Barcelona,Ligue 1,37,16,38.3,42.4,1.7,2,3,1.5,1.9,1.6,87.3,0,7.9,3.1,2011-11-18,2014-02-13,183,93,Right
84531,Travis Woods,29,Spain,MF,Juventus,La Liga,19,12,17,44.4,1.3,2.5,3.2,2.5,1.2,1.8,80.5,,,1.4,2010-12-07,2011-07-12,180,63,Right
91399,,22,Germany,DF,Juventus,Ligue 1,40,12,78.5,,0.7,1.4,0.3,4.7,4.3,,79.9,0.2,9,,2017-02-24,2020-10-22,174,84,Right
17894,Vanessa Campbell,26,Belgium,DF,Juventus,Premier League,12,,41.9,23.6,0.6,,0.6,3.9,4,,81.8,0.1,,9.4,2014-03-25,2017-01-05,193,74,Right
89905,Justin Williams,31,Brazil,GK,PSG,Bundesliga,5,21,29.3,71,0,0.3,0.2,0.3,,,79.4,4.8,7.7,82.9,2006-07-18,2007-12-04,191,63,Right
23006,Jeremy Griffith,21,Germany,,Manchester United,Serie A,13,7,54.4,114.7,1.6,,1.9,2.4,1.2,1.7,84.4,0.1,2.7,4.9,2018-09-15,2022-04-16,184,71,Right
37235,,29,,,PSG,Ligue 1,26,0,90,,0.6,2.3,2.2,2.8,1.1,1.2,85.9,0.2,8,4.3,2008-05-26,2013-09-07,170,91,
91987,Austin Fischer,26,Italy,MF,Juventus,Ligue 1,32,1,42.3,,1.5,3,,3.4,1.3,1.8,91.7,0,3,1.5,2012-01-14,2016-06-25,172,91,Right
37659,Sarah Green,17,Belgium,FW,PSG,Bundesliga,15,,52.9,17.6,,1.5,1.9,0.6,0.9,0,75.1,0.1,2.3,0.7,2017-06-12,2019-09-20,186,87,Both
44687,Sherry Lopez,28,France,DF,Barcelona,Ligue 1,41,24,28.6,78.1,0.8,0.9,0.4,,4.3,4.1,75.6,0.3,15,,2013-12-24,2016-08-23,179,72,Right
96563,Tasha Robertson,28,Belgium,GK,Arsenal,Serie A,46,13,4.4,33.1,,0.1,0,0,0,0.8,69.5,5,5.7,73.4,2008-01-28,2011-02-02,200,90,Right
20641,Matthew Freeman,33,Italy,FW,,Ligue 1,12,24,110.6,,3,,2,0.4,0.7,1.2,74.9,0,2.9,,2016-03-22,2019-04-02,174,73,Right
30585,Regina Logan,25,Brazil,DF,Manchester United,Bundesliga,30,11,80.5,22.1,1,,0.3,2.9,4.2,4.9,87,0.3,5.6,3.4,2017-08-25,2022-11-28,176,79,Left
41439,Andrew Bell,28,France,DF,,Premier League,,11,3.2,30.7,0.5,,0.5,,2.4,5.8,,,,1.8,2013-12-20,2018-09-08,173,77,Left
32782,Patricia Bender,,Spain,,Arsenal,Premier League,36,24,61.8,60.3,3,3.3,3,0.6,0.6,0.7,79,0,0.8,1,2012-05-06,2016-12-17,193,88,Right
82350,Douglas Gross,34,Netherlands,GK,Bayern Munich,Serie A,19,1,73,112.2,0.2,0.2,0,0.1,0.1,1.2,73.9,,10.3,85.4,2016-02-01,2021-10-24,188,65,Both
19838,,35,Brazil,DF,Real Madrid,Ligue 1,,4,,30.3,0.3,0.7,0.8,3.5,3.7,4.7,,0,5.8,0.2,2009-09-07,2011-02-12,183,91,Right
30517,Tammy Fox,20,Portugal,DF,Liverpool,Ligue 1,10,27,14.5,138.6,0.2,1,1,,2.2,6.3,76.7,0.1,13.7,4.1,2015-10-28,2020-04-13,190,88,Right
10350,Robert Powers,20,Netherlands,,Chelsea,Ligue 1,48,,,128.9,1.7,2.4,2.9,3.5,1.5,1.5,81,0.2,7.4,,2009-12-02,2013-05-24,170,61,Left
63545,Brian Dawson,33,Brazil,DF,PSG,Serie A,17,23,87.4,41.1,0.5,1.2,0.9,3.7,3.9,4,85.8,0.1,7.2,9.5,2013-04-01,2014-01-03,188,82,Left
69048,David Price,21,,,Manchester United,Premier League,30,29,,143.7,4.3,,1.6,,0.4,,82.6,0.1,3.5,,2007-08-18,2010-12-17,193,78,
87832,Tom Davis,,France,DF,Chelsea,Bundesliga,42,22,116.1,37.7,0.3,0.4,0.8,4.9,2.4,6.2,80.8,,3.1,6.5,2016-09-10,2020-03-02,171,90,Right
71592,,21,,FW,Juventus,Serie A,33,8,,,4.5,3.4,2.7,0.7,0.5,0.5,82.2,0.1,2.5,2.5,2017-05-17,2022-12-14,177,64,Right
48175,Kristen Ramirez,18,Italy,DF,Liverpool,Ligue 1,28,29,111.5,30.1,0.2,1.4,0.4,4,4.4,4.3,77.7,0.2,7.6,3.5,2005-02-05,2009-07-07,172,78,Right
14278,,19,England,FW,PSG,Bundesliga,34,20,9,69.1,3.4,2.1,1.5,1.2,0.9,0.3,84,0,2,0.7,2018-09-28,2020-09-24,188,93,Left
40340,Lauren Day,29,Italy,GK,Real Madrid,Premier League,15,6,90.7,119.4,0.1,0.1,0.3,0.2,0.1,1.1,69.6,5.3,6.4,77.7,2013-02-27,2015-02-25,193,69,Right
47762,Justin Roberts,27,,GK,Manchester United,Serie A,1,14,115.2,,0.2,0.2,0.3,0.3,0.2,1.6,71.1,4.2,5.2,70.8,2005-08-28,2007-11-20,201,84,Right
47056,Brian Horton,31,Argentina,,Liverpool,Serie A,8,7,109.3,118.5,0.6,0.4,0.9,2.5,2.2,4.7,86.9,0,3.3,4.1,2014-06-01,2015-02-07,177,61,Right
69510,Sarah Booth,22,Netherlands,GK,Inter Milan,Ligue 1,48,25,77.6,85.1,0.1,0.1,0.2,0.2,0,0.6,72.2,,14.4,78.9,2009-07-02,2011-04-14,199,70,Right
19329,,32,France,MF,Real Madrid,,47,26,95.4,22.9,1.8,3,3.1,1.6,2.4,1.5,82.7,0.1,9.9,2.2,2012-10-08,2013-09-09,177,90,
40595,Ana Tanner,32,Brazil,FW,Liverpool,Bundesliga,1,,81.8,130.2,3.1,3.2,2.9,0.3,0.3,1.3,78.4,0.1,4,0.9,2020-05-07,2023-07-15,180,74,Right
44675,Mrs. Carolyn Greene DDS,26,England,FW,Real Madrid,La Liga,19,21,14.7,114.1,,,2.2,1.2,0.7,1.3,81.4,0,,,2018-06-15,2023-03-08,178,68,Both
91927,Daniel Martinez,30,France,MF,Real Madrid,Premier League,30,29,96.6,75.5,1.3,2.2,2.1,1.6,1.1,1.6,91.1,0.1,3.6,2.2,2007-01-24,2012-10-14,189,82,Left
87304,Jaime Johnson,18,Portugal,DF,Arsenal,Premier League,29,10,65.4,,0.3,1.1,1,4.6,2.1,5.3,78,0.2,4.5,4.7,2007-03-08,2009-02-10,183,78,Right
96662,Barbara Schmidt,21,Argentina,DF,Chelsea,,7,9,81.9,85.7,0.8,,0.7,,4.3,5.3,76.2,0.1,9.3,,2005-02-28,2008-05-12,175,68,Left
35928,Justin Barber,,Portugal,DF,Chelsea,La Liga,2,13,6.7,80.7,0.7,0.9,0.4,3.6,2.5,5.5,85.3,0.2,7.7,2.2,2009-06-20,2011-11-02,175,94,Left
65723,Regina Cruz,35,Argentina,MF,Bayern Munich,Premier League,26,28,86.6,135.5,1.2,2.2,2.8,1.8,2,1.6,82.2,0.1,,0.5,2018-10-26,2020-09-20,192,80,Left
25043,Steven Olson,31,Spain,GK,Bayern Munich,Bundesliga,1,20,50.2,62.5,0.1,0.2,0.4,0,0.1,0.5,77.4,,10.5,82,2011-11-28,2013-08-23,195,68,Right
81376,Anne Singh,22,England,DF,Chelsea,Premier League,,2,74.3,6.3,0.7,0.6,0.2,3.8,3.5,4.8,79.7,0.1,5.3,6.5,2011-01-11,2015-02-17,180,87,Right
39466,Anthony Friedman,32,Germany,GK,Bayern Munich,Ligue 1,19,13,105.1,100.4,0.1,0.3,0.4,0.2,0.1,0.8,76.2,4.3,15.4,72.8,2015-04-03,2017-09-08,198,66,Right
94886,Jacob Wilson,19,France,FW,Real Madrid,Bundesliga,48,8,113.9,136.3,,2.3,1.7,1,0.1,0.3,81.8,0,0.2,2.2,2015-05-05,2016-03-07,169,75,Right
29528,Heather Nguyen,,,FW,,Premier League,37,16,50.4,106.5,,2,3,0.8,0.8,0.4,70.3,0,3.3,,2010-10-22,2014-11-03,179,75,Right
44816,Laura Russo,28,France,FW,Barcelona,,7,2,,82.9,,2.2,1.3,0.5,0.9,1.3,,0,,2.5,2011-01-15,2016-12-01,177,92,Right
28643,Allison Klein,26,,,PSG,Serie A,1,15,60.1,,3.3,3.3,,1,0.6,0.2,83,0.1,,0.9,2014-03-06,2015-11-26,179,63,Right
19359,Susan Evans,33,Belgium,MF,Liverpool,Serie A,48,4,100.9,7.2,2.4,,2.9,1.8,,2.9,80.1,,8.3,3.1,2007-10-09,2011-05-18,178,63,Left
17816,Adam Graves,35,Brazil,GK,Liverpool,,6,18,61.9,,0.2,0.1,,0.2,0.1,1.5,64.6,2.8,10.6,85.3,2018-09-03,2023-09-02,202,76,Right
31747,Leonard Wang,21,Spain,DF,Arsenal,Bundesliga,1,23,102.5,19.3,0.7,1.5,0.4,4.5,4,4,76.9,0.3,12.4,6,2009-04-04,2013-09-27,183,88,Right
50319,Mr. Peter Williams,25,France,DF,Inter Milan,,39,9,54.2,53.2,0.1,1.5,0.8,3.7,4.5,4.8,80.3,,12.4,3.6,2013-09-08,2014-09-11,184,95,Both
87993,Marvin Henry,24,Italy,,Manchester United,Ligue 1,40,13,83.9,112,1.8,1.6,3.1,3.1,1,1.7,90.3,,4.9,0.8,2018-03-21,2020-11-08,193,94,Left
84607,Evan Shannon,33,England,GK,Juventus,Bundesliga,12,14,48.1,70.6,0.1,0,0.1,0.3,0.1,0.5,73.3,4.7,15.3,82,2010-11-22,2011-05-09,189,66,Left
47828,Andrea Hill,18,Argentina,FW,Chelsea,Premier League,48,,,5.8,2.5,,2.4,0.9,0.8,0.6,70.3,0.1,,,2005-04-21,2008-09-27,185,86,Both
67560,Jason Herrera,28,,,Arsenal,Serie A,8,13,78.4,46.3,,0.5,0.6,4.6,2.5,3.8,82.2,0.2,13.4,,2019-11-28,2022-07-28,179,87,Right
26299,Regina Bolton,21,Spain,GK,Chelsea,Bundesliga,,,113.2,121,0.2,0,0.2,0.2,,1.6,66.7,5.3,,88.8,2011-04-02,2015-02-09,190,81,Both
71433,Katie Warren,35,England,FW,Barcelona,La Liga,36,,35.2,44.4,2.4,,1.8,0.9,0.9,0.4,70.6,0,2.4,0.9,2018-01-17,2019-09-16,193,73,Right
49857,Holly Smith,31,England,MF,Real Madrid,Ligue 1,19,7,23.5,116.3,1.5,2.3,2,3.3,1.3,1.8,90.6,0.2,2.2,2.2,2010-04-19,2014-06-24,190,66,Right
62757,Christine Charles,,,DF,Liverpool,,15,14,100.6,87.3,0.4,0.8,0.9,4,4.4,5.5,76.3,0.1,11.6,8.2,2006-07-24,2011-11-24,185,81,
45683,James Howell,17,England,GK,Chelsea,Serie A,20,22,77.8,106.1,0.2,0.3,0.2,0.3,0.1,0.9,66.6,4.1,7.6,82.9,2011-08-11,2013-10-08,201,64,
75597,Whitney Anthony,31,Brazil,,,La Liga,10,15,,138.1,4.9,3.2,2.6,0.7,1,1.4,80.3,0.1,2.6,1.8,2017-01-26,2018-06-18,184,61,Right
80776,Edward Smith,24,Belgium,MF,Manchester United,La Liga,49,21,111.3,81.4,1.6,1.3,1.5,2.8,1.9,2.6,,0.1,5.3,1.2,2007-01-03,2011-10-24,173,86,Right
74722,Alexander Rojas,33,Brazil,MF,Juventus,Bundesliga,31,10,98.9,75.2,1.9,2.8,2.3,2.4,1.7,1.1,91.8,0,8.6,2.4,2017-07-21,2018-08-03,192,80,Left
67377,,18,Italy,FW,Liverpool,Serie A,23,,114.2,56.8,2.7,1.8,2.3,0.6,0.7,0.1,80.6,0.1,2.8,0.2,2005-05-18,2007-03-10,182,74,Right
20543,Ryan Hayes,22,Spain,DF,Bayern Munich,,7,8,51.4,84.9,0.8,,0.5,4.8,2.1,6.4,75.4,0.2,12.1,0.8,2019-01-18,2023-10-28,170,80,Right
88385,Jack Martin,18,England,DF,Liverpool,,,21,101.4,28.9,0.4,0.5,0.3,4.9,2.6,,83.7,0.3,7.6,5.5,2018-12-01,2019-03-08,173,69,Left
15224,Andrea Wilson,23,,GK,Real Madrid,Serie A,46,7,101.5,130.8,0.2,0.2,0.3,0.1,0.2,1.7,68.3,5.4,7.5,82.3,2007-10-04,2011-01-17,190,82,Right
66626,Autumn Bush,35,France,DF,,Serie A,8,24,6.8,11.5,0.7,0.6,0.9,4.8,2.8,4.1,78.4,0.2,7.5,8.8,2007-09-21,2011-02-05,168,64,Right
52247,Samantha Thompson,23,Belgium,MF,Arsenal,Serie A,40,24,110.3,94.6,2.2,3,2.8,2.3,,2.5,90.9,0.1,,,2014-07-06,2015-04-15,180,60,Right
89129,Nicholas Sandoval,34,France,MF,Barcelona,Premier League,7,21,,,,2.3,2.8,2.9,,1.5,81.3,0.1,4.8,2.6,2011-02-15,2015-05-05,188,72,Right
42816,Elizabeth Lester,36,France,GK,Manchester United,,30,9,,23.9,0.2,0.3,0.2,0.2,0.2,1.6,71,4.5,6.5,73.2,2009-07-05,2010-11-08,197,80,Right
13390,Mary Medina,33,Germany,MF,Manchester United,,30,20,,48,1.7,1.6,2.3,1.9,2.2,3,,0.1,1.1,,2009-12-09,2012-10-13,181,85,
21970,Matthew Bowers,26,England,FW,Bayern Munich,Serie A,20,14,,76.6,3.9,3.8,,1,0.8,0.8,72.8,0.1,4.2,0.7,2012-06-08,2014-06-07,180,80,Right
40005,Kenneth Mcbride,26,Portugal,GK,Bayern Munich,Premier League,,23,95.5,77,0.1,0.2,0.4,0.2,0.1,1,71.2,3.5,6.7,88.9,2005-03-01,2008-01-28,198,77,Right
98381,Robert Griffin,,,DF,Liverpool,La Liga,11,19,82,34.9,0.3,,0.6,4.9,2,4.8,75.5,0.2,4.5,1,2013-10-08,2015-06-12,171,91,Left
85392,Jennifer Stewart,20,Italy,DF,Bayern Munich,Premier League,31,20,3.9,128.2,1,1.1,0.7,5,3.7,3.8,81.2,,8.5,7.8,2010-09-14,2013-03-23,174,95,Left
86955,Christopher Sutton,32,Portugal,GK,Manchester United,Ligue 1,12,19,87.3,144.2,0.2,0.2,0.1,0.2,0.1,0.9,64.8,5.3,,85.4,2005-07-26,2006-11-10,193,76,Right
12719,Joseph Wilson,,Brazil,GK,Bayern Munich,Serie A,30,23,82.3,130.4,0,0.1,0.3,0.2,,0.9,,5.1,16.9,87.8,2020-10-12,2025-02-26,197,94,Right
98117,Jonathan Lopez,21,England,GK,Inter Milan,Bundesliga,14,11,18.6,33.3,0.1,0.2,0.2,0.2,0.1,1.9,76.9,5.1,18.3,82.7,2017-11-14,2020-04-08,194,70,Right
